Event_ID, Timestamp          , Vehicle_Type, Speed_kmh, Latitude , Longitude, Event_Type         , Severity
    6739, 2024-02-01 08:00:04, Truck       ,        64, 51.129326, 71.433174, Normal             , Low
    6740, 2024-02-01 08:00:04, Truck       ,         5, 51.129606, 71.434663, Accident           , High
    6741, 2024-02-01 08:00:04, Motorcycle  ,        72, 51.130683, 71.432811, Normal             , Low
    6742, 2024-02-01 08:00:04, Truck       ,        83, 51.129644, 71.43215 , Normal             , Low
    6743, 2024-02-01 08:00:04, Car         ,        79, 51.128707, 71.435084, Normal             , Low
    6744, 2024-02-01 08:00:04, Truck       ,        85, 51.130542, 71.431523, Normal             , Low
    6745, 2024-02-01 08:00:04, Bus         ,        80, 51.130199, 71.434146, Normal             , Low
    6746, 2024-02-01 08:00:04, Car         ,         5, 51.129289, 71.431622, Accident           , High
    6747, 2024-02-01 08:00:04, Bus         ,        75, 51.13005 , 71.430901, Normal             , Low
    6748, 2024-02-01 08:00:04, Car         ,        65, 51.131273, 71.43369 , Normal             , Low
    6749, 2024-02-01 08:00:04, Bus         ,        85, 51.128661, 71.432476, Normal             , Low
    6750, 2024-02-01 08:00:04, Car         ,        80, 51.129355, 71.430601, Normal             , Low
    6751, 2024-02-01 08:00:04, Bus         ,        29, 51.131593, 71.43174 , Congestion         , Medium
    6752, 2024-02-01 08:00:04, Truck       ,        66, 51.131464, 71.434657, Normal             , Low
    6753, 2024-02-01 08:00:04, Bus         ,        60, 51.1294  , 71.435408, Normal             , Low
    6754, 2024-02-01 08:00:04, Bus         ,        71, 51.129598, 71.431963, Normal             , Low
    6755, 2024-02-01 08:00:04, Motorcycle  ,        73, 51.131593, 71.434115, Normal             , Low
    6756, 2024-02-01 08:00:04, Motorcycle  ,        71, 51.131627, 71.435279, Normal             , Low
    6757, 2024-02-01 08:00:04, Bus         ,        53, 51.13095 , 71.43174 , Normal             , Low
    6758, 2024-02-01 08:00:04, Truck       ,        74, 51.12918 , 71.433289, Normal             , Low
    6759, 2024-02-01 08:00:04, Motorcycle  ,        55, 51.12953 , 71.433888, Normal             , Low
    6760, 2024-02-01 08:00:04, Bus         ,        60, 51.131563, 71.431133, Normal             , Low
    6761, 2024-02-01 08:00:04, Bus         ,        63, 51.128807, 71.43265 , Normal             , Low
    6762, 2024-02-01 08:00:04, Car         ,        53, 51.12938 , 71.431399, Normal             , Low
    6763, 2024-02-01 08:00:04, Motorcycle  ,        43, 51.13147 , 71.434367, Sudden Deceleration, Medium
    6764, 2024-02-01 08:00:04, Car         ,        83, 51.130283, 71.432625, Normal             , Low
    6765, 2024-02-01 08:00:04, Car         ,        76, 51.130161, 71.431822, Normal             , Low
    6766, 2024-02-01 08:00:04, Motorcycle  ,        54, 51.130905, 71.431148, Normal             , Low
    6767, 2024-02-01 08:00:04, Truck       ,        79, 51.129949, 71.433578, Normal             , Low
    6768, 2024-02-01 08:00:04, Car         ,        73, 51.129264, 71.430914, Normal             , Low
    6769, 2024-02-01 08:00:04, Motorcycle  ,        83, 51.130041, 71.434254, Normal             , Low
    6770, 2024-02-01 08:00:04, Bus         ,        83, 51.128864, 71.433135, Normal             , Low
    6771, 2024-02-01 08:00:04, Bus         ,        81, 51.130512, 71.433829, Normal             , Low
    6772, 2024-02-01 08:00:04, Motorcycle  ,        53, 51.129919, 71.433096, Normal             , Low
    6773, 2024-02-01 08:00:04, Car         ,        74, 51.130856, 71.431092, Normal             , Low
    6774, 2024-02-01 08:00:04, Motorcycle  ,        76, 51.129631, 71.434237, Normal             , Low
    6775, 2024-02-01 08:00:04, Truck       ,        75, 51.130074, 71.435426, Normal             , Low
    6776, 2024-02-01 08:00:04, Bus         ,         5, 51.131305, 71.433216, Accident           , High
    6777, 2024-02-01 08:00:04, Truck       ,        75, 51.129434, 71.431377, Normal             , Low
    6778, 2024-02-01 08:00:04, Truck       ,        84, 51.129083, 71.431397, Normal             , Low
    6779, 2024-02-01 08:00:04, Motorcycle  ,        56, 51.131595, 71.434574, Normal             , Low
    6780, 2024-02-01 08:00:04, Motorcycle  ,        68, 51.130617, 71.435651, Normal             , Low
    6781, 2024-02-01 08:00:04, Car         ,        55, 51.129128, 71.432597, Normal             , Low
    6782, 2024-02-01 08:00:04, Car         ,        63, 51.129748, 71.430578, Normal             , Low
    6783, 2024-02-01 08:00:04, Bus         ,        80, 51.130813, 71.431831, Normal             , Low
    6784, 2024-02-01 08:00:04, Bus         ,        70, 51.130961, 71.434379, Normal             , Low
    6785, 2024-02-01 08:00:04, Truck       ,        84, 51.130341, 71.435564, Normal             , Low
    6786, 2024-02-01 08:00:04, Bus         ,        79, 51.128607, 71.433624, Normal             , Low
    6787, 2024-02-01 08:00:04, Truck       ,        64, 51.12971 , 71.434846, Normal             , Low
    6788, 2024-02-01 08:00:04, Car         ,        41, 51.12861 , 71.433721, Sudden Deceleration, Medium
    6789, 2024-02-01 08:00:04, Motorcycle  ,        56, 51.129219, 71.432824, Normal             , Low
    6790, 2024-02-01 08:00:04, Motorcycle  ,        55, 51.128656, 71.432423, Normal             , Low
    6791, 2024-02-01 08:00:04, Motorcycle  ,        65, 51.129348, 71.431016, Normal             , Low
    6792, 2024-02-01 08:00:04, Motorcycle  ,        62, 51.13031 , 71.433468, Normal             , Low
    6793, 2024-02-01 08:00:04, Truck       ,        72, 51.128557, 71.435118, Normal             , Low
    6794, 2024-02-01 08:00:04, Bus         ,        66, 51.13121 , 71.432602, Normal             , Low
    6795, 2024-02-01 08:00:04, Motorcycle  ,        57, 51.129968, 71.433075, Normal             , Low
    6796, 2024-02-01 08:00:04, Truck       ,        25, 51.130522, 71.434806, Congestion         , Medium
    6797, 2024-02-01 08:00:04, Bus         ,         5, 51.130138, 71.433926, Accident           , High
    6798, 2024-02-01 08:00:04, Bus         ,        73, 51.130276, 71.430786, Normal             , Low
    6799, 2024-02-01 08:00:04, Car         ,        67, 51.128961, 71.433075, Normal             , Low
    6800, 2024-02-01 08:00:04, Bus         ,        58, 51.129966, 71.43447 , Normal             , Low
    6801, 2024-02-01 08:00:04, Motorcycle  ,        82, 51.130585, 71.434651, Normal             , Low
    6802, 2024-02-01 08:00:04, Car         ,        74, 51.128626, 71.432349, Normal             , Low
    6803, 2024-02-01 08:00:04, Car         ,         1, 51.12938 , 71.435086, Accident           , High
    6804, 2024-02-01 08:00:04, Bus         ,        82, 51.128608, 71.433893, Normal             , Low
    6805, 2024-02-01 08:00:04, Motorcycle  ,        42, 51.12865 , 71.432854, Sudden Deceleration, Medium
    6806, 2024-02-01 08:00:04, Motorcycle  ,        80, 51.130738, 71.431796, Normal             , Low
    6807, 2024-02-01 08:00:04, Truck       ,        67, 51.129428, 71.432925, Normal             , Low
    6808, 2024-02-01 08:00:04, Motorcycle  ,        40, 51.13119 , 71.435426, Sudden Deceleration, Medium
    6809, 2024-02-01 08:00:04, Truck       ,        52, 51.131593, 71.432782, Normal             , Low
    6810, 2024-02-01 08:00:04, Bus         ,        74, 51.128856, 71.433503, Normal             , Low
    6811, 2024-02-01 08:00:04, Car         ,        61, 51.1286  , 71.433749, Normal             , Low
    6812, 2024-02-01 08:00:04, Car         ,        63, 51.130381, 71.434721, Normal             , Low
    6813, 2024-02-01 08:00:04, Bus         ,        75, 51.130788, 71.433477, Normal             , Low
    6814, 2024-02-01 08:00:04, Truck       ,        72, 51.129247, 71.434961, Normal             , Low
    6815, 2024-02-01 08:00:04, Car         ,        79, 51.129887, 71.432774, Normal             , Low
    6816, 2024-02-01 08:00:04, Motorcycle  ,        62, 51.129395, 71.432054, Normal             , Low
    6817, 2024-02-01 08:00:04, Bus         ,        73, 51.13017 , 71.433248, Normal             , Low
    6818, 2024-02-01 08:00:04, Bus         ,        67, 51.13119 , 71.432677, Normal             , Low
    6819, 2024-02-01 08:00:04, Car         ,        52, 51.128924, 71.434574, Normal             , Low
    6820, 2024-02-01 08:00:04, Car         ,        58, 51.130563, 71.433603, Normal             , Low
    6821, 2024-02-01 08:00:04, Motorcycle  ,        56, 51.129682, 71.431353, Normal             , Low
    6822, 2024-02-01 08:00:04, Motorcycle  ,        79, 51.130517, 71.435643, Normal             , Low
    6823, 2024-02-01 08:00:04, Truck       ,        73, 51.129712, 71.434526, Normal             , Low
    6824, 2024-02-01 08:00:04, Bus         ,        81, 51.130132, 71.431602, Normal             , Low
    6825, 2024-02-01 08:00:04, Car         ,        69, 51.131519, 71.433884, Normal             , Low
    6826, 2024-02-01 08:00:04, Bus         ,        67, 51.129072, 71.43241 , Normal             , Low
    6827, 2024-02-01 08:00:04, Truck       ,        63, 51.1312  , 71.43399 , Normal             , Low
    6828, 2024-02-01 08:00:04, Truck       ,        78, 51.129915, 71.430464, Normal             , Low
    6829, 2024-02-01 08:00:04, Truck       ,        56, 51.129231, 71.43434 , Normal             , Low
    6830, 2024-02-01 08:00:04, Motorcycle  ,        62, 51.131641, 71.433278, Normal             , Low
    6831, 2024-02-01 08:00:04, Car         ,        56, 51.129825, 71.431376, Normal             , Low
    6832, 2024-02-01 08:00:04, Car         ,        60, 51.130793, 71.432857, Normal             , Low
    6833, 2024-02-01 08:00:04, Truck       ,        73, 51.130633, 71.433821, Normal             , Low
    6834, 2024-02-01 08:00:04, Car         ,        69, 51.129715, 71.433127, Normal             , Low
    6835, 2024-02-01 08:00:04, Car         ,        75, 51.130747, 71.43219 , Normal             , Low
    6836, 2024-02-01 08:00:04, Bus         ,        83, 51.128917, 71.431776, Normal             , Low
    6837, 2024-02-01 08:00:04, Car         ,        67, 51.131001, 71.43176 , Normal             , Low
    6838, 2024-02-01 08:00:04, Motorcycle  ,        42, 51.12864 , 71.434079, Sudden Deceleration, Medium
    6839, 2024-02-01 08:00:04, Motorcycle  ,        64, 51.131178, 71.432798, Normal             , Low
    6840, 2024-02-01 08:00:04, Bus         ,        63, 51.130031, 71.434893, Normal             , Low
    6841, 2024-02-01 08:00:04, Truck       ,        58, 51.129972, 71.433376, Normal             , Low
    6842, 2024-02-01 08:00:04, Motorcycle  ,        53, 51.129428, 71.433626, Normal             , Low
    6843, 2024-02-01 08:00:04, Car         ,        54, 51.131668, 71.43427 , Normal             , Low
    6844, 2024-02-01 08:00:04, Bus         ,        73, 51.129176, 71.430615, Normal             , Low
    6845, 2024-02-01 08:00:04, Bus         ,        75, 51.129898, 71.433405, Normal             , Low
    6846, 2024-02-01 08:00:04, Bus         ,        84, 51.130205, 71.433831, Normal             , Low
    6847, 2024-02-01 08:00:04, Car         ,        72, 51.129496, 71.431878, Normal             , Low
    6848, 2024-02-01 08:00:04, Truck       ,        41, 51.128925, 71.433527, Sudden Deceleration, Medium
    6849, 2024-02-01 08:00:04, Bus         ,        63, 51.130717, 71.431839, Normal             , Low
    6850, 2024-02-01 08:00:04, Car         ,        10, 51.131522, 71.434503, Congestion         , Medium
    6851, 2024-02-01 08:00:04, Bus         ,        79, 51.12878 , 71.43297 , Normal             , Low
    6852, 2024-02-01 08:00:04, Motorcycle  ,        61, 51.13058 , 71.433428, Normal             , Low
    6853, 2024-02-01 08:00:04, Motorcycle  ,        14, 51.129025, 71.43316 , Congestion         , Medium
    6854, 2024-02-01 08:00:04, Truck       ,        78, 51.131631, 71.431029, Normal             , Low
    6855, 2024-02-01 08:00:04, Motorcycle  ,        56, 51.129691, 71.430925, Normal             , Low
    6856, 2024-02-01 08:00:04, Car         ,        56, 51.129386, 71.431615, Normal             , Low
    6857, 2024-02-01 08:00:04, Motorcycle  ,         2, 51.130766, 71.435431, Accident           , High
    6858, 2024-02-01 08:00:04, Car         ,        78, 51.130051, 71.435076, Normal             , Low
    6859, 2024-02-01 08:00:04, Motorcycle  ,        80, 51.131448, 71.435181, Normal             , Low
    6860, 2024-02-01 08:00:04, Car         ,        42, 51.131212, 71.432752, Sudden Deceleration, Medium
    6861, 2024-02-01 08:00:04, Truck       ,        64, 51.129301, 71.432073, Normal             , Low
    6862, 2024-02-01 08:00:04, Car         ,        62, 51.129963, 71.431096, Normal             , Low
    6863, 2024-02-01 08:00:04, Bus         ,        69, 51.128879, 71.431051, Normal             , Low
    6864, 2024-02-01 08:00:04, Truck       ,        17, 51.130916, 71.434916, Congestion         , Medium
    6865, 2024-02-01 08:00:04, Car         ,        61, 51.131267, 71.432956, Normal             , Low
    6866, 2024-02-01 08:00:04, Car         ,        55, 51.131512, 71.430998, Normal             , Low
    6867, 2024-02-01 08:00:04, Motorcycle  ,        54, 51.129024, 71.432306, Normal             , Low
    6868, 2024-02-01 08:00:04, Car         ,        84, 51.130393, 71.430575, Normal             , Low
    6869, 2024-02-01 08:00:04, Bus         ,        66, 51.129277, 71.431401, Normal             , Low
    6870, 2024-02-01 08:00:04, Bus         ,        63, 51.130122, 71.433645, Normal             , Low
    6871, 2024-02-01 08:00:04, Bus         ,        52, 51.131294, 71.433881, Normal             , Low
    6872, 2024-02-01 08:00:04, Bus         ,        75, 51.130133, 71.430933, Normal             , Low
    6873, 2024-02-01 08:00:04, Motorcycle  ,        63, 51.12881 , 71.435488, Normal             , Low
    6874, 2024-02-01 08:00:04, Bus         ,        62, 51.129372, 71.432465, Normal             , Low
    6875, 2024-02-01 08:00:04, Car         ,        77, 51.129704, 71.432825, Normal             , Low
    6876, 2024-02-01 08:00:04, Car         ,        67, 51.130796, 71.430624, Normal             , Low
    6877, 2024-02-01 08:00:04, Motorcycle  ,        64, 51.12918 , 71.435504, Normal             , Low
    6878, 2024-02-01 08:00:04, Motorcycle  ,        61, 51.131144, 71.434458, Normal             , Low
    6879, 2024-02-01 08:00:04, Bus         ,        67, 51.130539, 71.434135, Normal             , Low
    6880, 2024-02-01 08:00:04, Motorcycle  ,        63, 51.128958, 71.434418, Normal             , Low
    6881, 2024-02-01 08:00:04, Motorcycle  ,        84, 51.130936, 71.432933, Normal             , Low
    6882, 2024-02-01 08:00:04, Bus         ,        58, 51.129909, 71.43287 , Normal             , Low
    6883, 2024-02-01 08:00:04, Bus         ,        81, 51.129089, 71.432174, Normal             , Low
    6884, 2024-02-01 08:00:04, Car         ,         1, 51.13166 , 71.432417, Accident           , High
    6885, 2024-02-01 08:00:04, Motorcycle  ,        41, 51.131496, 71.431965, Sudden Deceleration, Medium
    6886, 2024-02-01 08:00:04, Truck       ,        79, 51.129717, 71.434195, Normal             , Low
    6887, 2024-02-01 08:00:04, Bus         ,        53, 51.129209, 71.432561, Normal             , Low
    6888, 2024-02-01 08:00:04, Motorcycle  ,        58, 51.128599, 71.431243, Normal             , Low
    6889, 2024-02-01 08:00:04, Motorcycle  ,        74, 51.128572, 71.434785, Normal             , Low
    6890, 2024-02-01 08:00:04, Bus         ,        41, 51.129158, 71.430547, Sudden Deceleration, Medium
    6891, 2024-02-01 08:00:04, Truck       ,        78, 51.130413, 71.432832, Normal             , Low
    6892, 2024-02-01 08:00:04, Motorcycle  ,        82, 51.129644, 71.433477, Normal             , Low
    6893, 2024-02-01 08:00:04, Bus         ,        53, 51.130592, 71.435455, Normal             , Low
    6894, 2024-02-01 08:00:04, Car         ,        67, 51.131333, 71.430603, Normal             , Low
    6895, 2024-02-01 08:00:04, Car         ,        73, 51.128803, 71.431774, Normal             , Low
    6896, 2024-02-01 08:00:04, Truck       ,        77, 51.128901, 71.431044, Normal             , Low
    6897, 2024-02-01 08:00:04, Bus         ,        75, 51.13025 , 71.434404, Normal             , Low
    6898, 2024-02-01 08:00:04, Bus         ,         0, 51.129596, 71.435365, Accident           , High
    6899, 2024-02-01 08:00:04, Motorcycle  ,        67, 51.131288, 71.433785, Normal             , Low
    6900, 2024-02-01 08:00:04, Bus         ,        61, 51.128599, 71.431623, Normal             , Low
    6901, 2024-02-01 08:00:04, Bus         ,        72, 51.130219, 71.431375, Normal             , Low
    6902, 2024-02-01 08:00:04, Bus         ,        80, 51.129991, 71.431182, Normal             , Low
    6903, 2024-02-01 08:00:04, Bus         ,        59, 51.129736, 71.434745, Normal             , Low
    6904, 2024-02-01 08:00:04, Motorcycle  ,        52, 51.129491, 71.434244, Normal             , Low
    6905, 2024-02-01 08:00:04, Car         ,        62, 51.130228, 71.43549 , Normal             , Low
    6906, 2024-02-01 08:00:04, Truck       ,        76, 51.129429, 71.434952, Normal             , Low
    6907, 2024-02-01 08:00:04, Truck       ,        17, 51.130889, 71.432623, Congestion         , Medium
    6908, 2024-02-01 08:00:04, Bus         ,        72, 51.129727, 71.430897, Normal             , Low
    6909, 2024-02-01 08:00:04, Truck       ,        63, 51.130973, 71.431613, Normal             , Low
    6910, 2024-02-01 08:00:04, Bus         ,        76, 51.130116, 71.435197, Normal             , Low
    6911, 2024-02-01 08:00:04, Car         ,        81, 51.129112, 71.433955, Normal             , Low
    6912, 2024-02-01 08:00:04, Motorcycle  ,        79, 51.13029 , 71.430766, Normal             , Low
    6913, 2024-02-01 08:00:04, Motorcycle  ,        64, 51.128617, 71.435554, Normal             , Low
    6914, 2024-02-01 08:00:04, Motorcycle  ,        30, 51.130104, 71.434745, Congestion         , Medium
    6915, 2024-02-01 08:00:04, Bus         ,        70, 51.12989 , 71.430993, Normal             , Low
    6916, 2024-02-01 08:00:04, Truck       ,         0, 51.128777, 71.434299, Accident           , High
    6917, 2024-02-01 08:00:04, Car         ,        72, 51.131057, 71.430635, Normal             , Low
    6918, 2024-02-01 08:00:04, Car         ,        82, 51.13097 , 71.434465, Normal             , Low
    6919, 2024-02-01 08:00:04, Bus         ,        76, 51.131343, 71.430968, Normal             , Low
    6920, 2024-02-01 08:00:04, Motorcycle  ,        43, 51.129756, 71.433006, Sudden Deceleration, Medium
    6921, 2024-02-01 08:00:04, Car         ,        63, 51.130016, 71.432292, Normal             , Low
    6922, 2024-02-01 08:00:04, Truck       ,        72, 51.128857, 71.432893, Normal             , Low
    6923, 2024-02-01 08:00:04, Bus         ,        74, 51.130136, 71.434465, Normal             , Low
    6924, 2024-02-01 08:00:04, Bus         ,        78, 51.128846, 71.435511, Normal             , Low
    6925, 2024-02-01 08:00:04, Bus         ,        59, 51.131009, 71.431599, Normal             , Low
    6926, 2024-02-01 08:00:04, Truck       ,        53, 51.128758, 71.433428, Normal             , Low
    6927, 2024-02-01 08:00:04, Motorcycle  ,        63, 51.130978, 71.431749, Normal             , Low
    6928, 2024-02-01 08:00:04, Motorcycle  ,        71, 51.129089, 71.4348  , Normal             , Low
    6929, 2024-02-01 08:00:04, Truck       ,        63, 51.131636, 71.431279, Normal             , Low
    6930, 2024-02-01 08:00:04, Bus         ,        58, 51.128724, 71.431734, Normal             , Low
    6931, 2024-02-01 08:00:04, Truck       ,        84, 51.128767, 71.433793, Normal             , Low
    6932, 2024-02-01 08:00:04, Motorcycle  ,        69, 51.130733, 71.430745, Normal             , Low
    6933, 2024-02-01 08:00:04, Car         ,        70, 51.130524, 71.433356, Normal             , Low
    6934, 2024-02-01 08:00:04, Bus         ,        64, 51.131654, 71.430667, Normal             , Low
    6935, 2024-02-01 08:00:04, Car         ,        56, 51.13081 , 71.434349, Normal             , Low
    6936, 2024-02-01 08:00:04, Bus         ,        61, 51.128841, 71.434853, Normal             , Low
    6937, 2024-02-01 08:00:04, Car         ,        75, 51.12993 , 71.434453, Normal             , Low
    6938, 2024-02-01 08:00:04, Car         ,        52, 51.130507, 71.433657, Normal             , Low
    6939, 2024-02-01 08:00:04, Truck       ,        69, 51.129753, 71.432959, Normal             , Low
    6940, 2024-02-01 08:00:04, Car         ,        68, 51.13082 , 71.43252 , Normal             , Low
    6941, 2024-02-01 08:00:04, Motorcycle  ,        76, 51.128913, 71.431119, Normal             , Low
    6942, 2024-02-01 08:00:04, Motorcycle  ,        54, 51.129046, 71.434841, Normal             , Low
    6943, 2024-02-01 08:00:04, Bus         ,        74, 51.131031, 71.435252, Normal             , Low
    6944, 2024-02-01 08:00:04, Car         ,        79, 51.129812, 71.434835, Normal             , Low
    6945, 2024-02-01 08:00:04, Bus         ,        58, 51.128601, 71.430762, Normal             , Low
    6946, 2024-02-01 08:00:04, Car         ,        84, 51.129552, 71.433066, Normal             , Low
    6947, 2024-02-01 08:00:04, Car         ,        64, 51.129972, 71.433717, Normal             , Low
    6948, 2024-02-01 08:00:04, Bus         ,        70, 51.129213, 71.435056, Normal             , Low
    6949, 2024-02-01 08:00:04, Car         ,        79, 51.129443, 71.435261, Normal             , Low
    6950, 2024-02-01 08:00:04, Truck       ,        68, 51.131055, 71.432537, Normal             , Low
    6951, 2024-02-01 08:00:04, Motorcycle  ,        56, 51.130445, 71.43169 , Normal             , Low
    6952, 2024-02-01 08:00:04, Bus         ,        62, 51.129996, 71.434055, Normal             , Low
    6953, 2024-02-01 08:00:04, Car         ,        81, 51.13163 , 71.431141, Normal             , Low
    6954, 2024-02-01 08:00:04, Bus         ,        75, 51.130625, 71.435267, Normal             , Low
    6955, 2024-02-01 08:00:04, Car         ,        85, 51.130433, 71.431882, Normal             , Low
    6956, 2024-02-01 08:00:04, Car         ,        61, 51.129718, 71.43179 , Normal             , Low
    6957, 2024-02-01 08:00:04, Bus         ,        69, 51.12882 , 71.431673, Normal             , Low
    6958, 2024-02-01 08:00:04, Motorcycle  ,        56, 51.129423, 71.435491, Normal             , Low
    6959, 2024-02-01 08:00:04, Car         ,        70, 51.129418, 71.432808, Normal             , Low
    6960, 2024-02-01 08:00:04, Truck       ,        68, 51.129599, 71.431613, Normal             , Low
    6961, 2024-02-01 08:00:04, Car         ,        59, 51.129055, 71.433318, Normal             , Low
    6962, 2024-02-01 08:00:04, Car         ,        25, 51.129376, 71.430468, Congestion         , Medium
    6963, 2024-02-01 08:00:04, Motorcycle  ,        61, 51.129346, 71.432128, Normal             , Low
    6964, 2024-02-01 08:00:04, Bus         ,        60, 51.131003, 71.432432, Normal             , Low
    6965, 2024-02-01 08:00:04, Bus         ,        66, 51.128676, 71.433104, Normal             , Low
    6966, 2024-02-01 08:00:04, Car         ,        67, 51.128595, 71.430672, Normal             , Low
    6967, 2024-02-01 08:00:04, Truck       ,        62, 51.130968, 71.431011, Normal             , Low
    6968, 2024-02-01 08:00:04, Truck       ,        66, 51.128831, 71.430596, Normal             , Low
    6969, 2024-02-01 08:00:04, Car         ,        76, 51.129433, 71.430882, Normal             , Low
    6970, 2024-02-01 08:00:04, Car         ,        52, 51.130008, 71.432176, Normal             , Low
    6971, 2024-02-01 08:00:04, Car         ,        82, 51.131402, 71.432346, Normal             , Low
    6972, 2024-02-01 08:00:04, Bus         ,        82, 51.130625, 71.433031, Normal             , Low
    6973, 2024-02-01 08:00:04, Car         ,        75, 51.128822, 71.435209, Normal             , Low
    6974, 2024-02-01 08:00:04, Car         ,        25, 51.130251, 71.431399, Congestion         , Medium
    6975, 2024-02-01 08:00:04, Motorcycle  ,        76, 51.130588, 71.432516, Normal             , Low
    6976, 2024-02-01 08:00:04, Car         ,        84, 51.128906, 71.434523, Normal             , Low
    6977, 2024-02-01 08:00:04, Bus         ,         0, 51.129309, 71.434879, Accident           , High
    6978, 2024-02-01 08:00:04, Car         ,        73, 51.129746, 71.434402, Normal             , Low
    6979, 2024-02-01 08:00:04, Bus         ,        85, 51.130768, 71.433524, Normal             , Low
    6980, 2024-02-01 08:00:04, Bus         ,        62, 51.129316, 71.434776, Normal             , Low
    6981, 2024-02-01 08:00:04, Bus         ,        53, 51.129821, 71.434111, Normal             , Low
    6982, 2024-02-01 08:00:04, Bus         ,        40, 51.130115, 71.43226 , Sudden Deceleration, Medium
    6983, 2024-02-01 08:00:04, Truck       ,        80, 51.129598, 71.433632, Normal             , Low
    6984, 2024-02-01 08:00:04, Motorcycle  ,        85, 51.129083, 71.435114, Normal             , Low
    6985, 2024-02-01 08:00:04, Motorcycle  ,        41, 51.131432, 71.434161, Sudden Deceleration, Medium
    6986, 2024-02-01 08:00:04, Bus         ,        78, 51.128682, 71.432215, Normal             , Low
    6987, 2024-02-01 08:00:04, Car         ,        66, 51.130218, 71.431676, Normal             , Low
    6988, 2024-02-01 08:00:04, Motorcycle  ,        75, 51.129339, 71.433416, Normal             , Low
    6989, 2024-02-01 08:00:04, Bus         ,         4, 51.129805, 71.433183, Accident           , High
    6990, 2024-02-01 08:00:04, Bus         ,        55, 51.130172, 71.431863, Normal             , Low
    6991, 2024-02-01 08:00:04, Truck       ,        72, 51.131474, 71.433148, Normal             , Low
    6992, 2024-02-01 08:00:04, Bus         ,        53, 51.129871, 71.431013, Normal             , Low
    6993, 2024-02-01 08:00:04, Bus         ,        58, 51.12997 , 71.432459, Normal             , Low
    6994, 2024-02-01 08:00:05, Car         ,        83, 51.129456, 71.432359, Normal             , Low
    6995, 2024-02-01 08:00:05, Car         ,        60, 51.129002, 71.433897, Normal             , Low
    6996, 2024-02-01 08:00:05, Truck       ,        77, 51.128562, 71.432609, Normal             , Low
    6997, 2024-02-01 08:00:05, Bus         ,        77, 51.130113, 71.434063, Normal             , Low
    6998, 2024-02-01 08:00:05, Truck       ,        64, 51.12909 , 71.431094, Normal             , Low
    6999, 2024-02-01 08:00:05, Car         ,        59, 51.128926, 71.43321 , Normal             , Low
    7000, 2024-02-01 08:00:05, Car         ,        83, 51.130914, 71.432662, Normal             , Low
    7001, 2024-02-01 08:00:05, Car         ,        83, 51.130593, 71.435513, Normal             , Low
    7002, 2024-02-01 08:00:05, Bus         ,        53, 51.131613, 71.435077, Normal             , Low
    7003, 2024-02-01 08:00:05, Truck       ,        55, 51.130225, 71.435523, Normal             , Low
    7004, 2024-02-01 08:00:05, Car         ,        73, 51.13114 , 71.433617, Normal             , Low
    7005, 2024-02-01 08:00:05, Car         ,        72, 51.131195, 71.43246 , Normal             , Low
    7006, 2024-02-01 08:00:05, Motorcycle  ,        40, 51.130068, 71.431134, Sudden Deceleration, Medium
    7007, 2024-02-01 08:00:05, Truck       ,        13, 51.130923, 71.434679, Congestion         , Medium
    7008, 2024-02-01 08:00:05, Bus         ,        58, 51.129182, 71.43419 , Normal             , Low
    7009, 2024-02-01 08:00:05, Bus         ,        76, 51.129363, 71.433831, Normal             , Low
    7010, 2024-02-01 08:00:05, Truck       ,        65, 51.128997, 71.432545, Normal             , Low
    7011, 2024-02-01 08:00:05, Motorcycle  ,        54, 51.129248, 71.431175, Normal             , Low
    7012, 2024-02-01 08:00:05, Car         ,        56, 51.130892, 71.433832, Normal             , Low
    7013, 2024-02-01 08:00:05, Motorcycle  ,        59, 51.129565, 71.434552, Normal             , Low
    7014, 2024-02-01 08:00:05, Bus         ,        54, 51.131358, 71.431445, Normal             , Low
    7015, 2024-02-01 08:00:05, Bus         ,        72, 51.12996 , 71.431115, Normal             , Low
    7016, 2024-02-01 08:00:05, Bus         ,        70, 51.131491, 71.431408, Normal             , Low
    7017, 2024-02-01 08:00:05, Car         ,        68, 51.130706, 71.434108, Normal             , Low
    7018, 2024-02-01 08:00:05, Motorcycle  ,        66, 51.131291, 71.431115, Normal             , Low
    7019, 2024-02-01 08:00:05, Bus         ,        73, 51.129038, 71.4326  , Normal             , Low
    7020, 2024-02-01 08:00:05, Bus         ,        53, 51.130394, 71.434997, Normal             , Low
    7021, 2024-02-01 08:00:05, Motorcycle  ,        71, 51.129566, 71.435091, Normal             , Low
    7022, 2024-02-01 08:00:05, Bus         ,        56, 51.131333, 71.430927, Normal             , Low
    7023, 2024-02-01 08:00:05, Truck       ,        70, 51.129462, 71.433499, Normal             , Low
    7024, 2024-02-01 08:00:05, Car         ,        84, 51.130858, 71.434569, Normal             , Low
    7025, 2024-02-01 08:00:05, Bus         ,        84, 51.12856 , 71.431665, Normal             , Low
    7026, 2024-02-01 08:00:05, Bus         ,        77, 51.129662, 71.435591, Normal             , Low
    7027, 2024-02-01 08:00:05, Truck       ,        85, 51.129677, 71.432718, Normal             , Low
    7028, 2024-02-01 08:00:05, Car         ,        68, 51.129115, 71.431598, Normal             , Low
    7029, 2024-02-01 08:00:05, Motorcycle  ,        83, 51.130294, 71.434394, Normal             , Low
